PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,[1] IBM_1.raw.PG.Quantity,[2] IBM_2.raw.PG.Quantity,[3] IBM_3.raw.PG.Quantity,[4] IBM_4.raw.PG.Quantity,[5] IBM_5.raw.PG.Quantity,[6] IBM_6.raw.PG.Quantity,[7] IBM_7.raw.PG.Quantity,[8] IBM_8.raw.PG.Quantity,[9] IBM_9.raw.PG.Quantity,[10] IBM_10.raw.PG.Quantity,[11] IBM_11.raw.PG.Quantity,[12] IBM_12.raw.PG.Quantity,[13] IBM_13.raw.PG.Quantity,[14] IBM_14.raw.PG.Quantity,[15] IBM_15.raw.PG.Quantity,[16] IBM_16.raw.PG.Quantity,[17] IBM_17.raw.PG.Quantity,[18] IBM_CTRL_1.raw.PG.Quantity,[19] IBM_CTRL_2.raw.PG.Quantity,[20] IBM_CTRL_3.raw.PG.Quantity,[21] IBM_CTRL_4.raw.PG.Quantity
Q9UBV2,SEL1L,Protein sel-1 homolog 1,17425.892578125,2771.343994140625,14525.84765625,9734.8740234375,2695.39501953125,2954.96923828125,7688.31298828125,11254.826171875,12239.6416015625,23662.55859375,NaN,18538.65625,21616.66796875,11289.6416015625,NaN,8350.36328125,NaN,4872.42236328125,NaN,NaN,NaN
Q9UBV8,PEF1,Peflin,13907.59765625,NaN,15059.57421875,12884.4765625,7283.63818359375,10338.091796875,11445.3193359375,14910.173828125,14599.2138671875,18600.935546875,NaN,18277.65234375,6474.9345703125,9173.630859375,NaN,NaN,7396.056640625,10972.8095703125,9703.9716796875,8739.056640625,9748.0517578125
Q9UBW5,BIN2,Bridging integrator 2,33186.515625,1232.7818603515625,17208.328125,14801.1376953125,NaN,14667.6650390625,18013.2890625,22162.4296875,22152.591796875,40202.49609375,18240.59765625,39814.45703125,28277.54296875,NaN,12740.3408203125,11021.95703125,NaN,NaN,NaN,10994.2333984375,NaN
Q9UBW7,ZMYM2,Zinc finger MYM-type protein 2,6613.8125,NaN,12063.3330078125,15174.8583984375,NaN,NaN,14048.7353515625,11733.3681640625,NaN,NaN,NaN,9052.63671875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9UBW8,COPS7A,COP9 signalosome complex subunit 7a,106752.6953125,110508.109375,81744.0390625,93345.0546875,69389.0859375,150527.375,119008.734375,105215.78125,97636.1796875,89881.3984375,104283.1328125,139458.765625,92214.1171875,148430.484375,113720.265625,118361.0859375,140782.65625,94935.234375,168877.390625,130310.234375,132416.875
Q9UBX3,SLC25A10,Mitochondrial dicarboxylate carrier,NaN,10808.6787109375,13449.123046875,14505.697265625,2743.181884765625,7637.0380859375,10724.912109375,10115,7550.30615234375,10925.5546875,12267.796875,16490.275390625,16332.763671875,3758.473388671875,10915.5341796875,8091.35302734375,NaN,11468.3515625,2984.0908203125,NaN,NaN
Q9UBX5,FBLN5,Fibulin-5,481268.59375,476163.4375,1294786.25,298802,803916.0625,337643.125,387174.25,1454190.75,464166.875,1279642.25,370996.59375,3293944.75,204500.875,133676.96875,240654.984375,827822.0625,247792.96875,872512.125,103957.9609375,225063.34375,216069.28125
Q9UBY9,HSPB7,Heat shock protein beta-7,768442.4375,541514.0625,508554.78125,641008.125,582375.25,1386427.25,1251262,775328.8125,403244.8125,368013.96875,1103489.5,246856.59375,878158.9375,1839286,1315246.125,1241947.25,1066323.5,873808.6875,1816670,954735,990984.875
Q9UDR5,AASS,"Alpha-aminoadipic semialdehyde synthase, mitochondrial",25890.8359375,25398.724609375,14422.052734375,16313.8251953125,24497.01171875,15530.9931640625,17862.064453125,21018.240234375,18360.111328125,23488.9296875,19532.98828125,25932.013671875,26158.16796875,12989.375,15118.490234375,18173.935546875,17229.6875,7518.32470703125,15315.7470703125,4210.48046875,6212.5888671875
Q9UDT6,CLIP2,CAP-Gly domain-containing linker protein 2,4317.3125,NaN,7065.349609375,NaN,NaN,NaN,992.3687744140625,NaN,1281.9820556640625,5327.43359375,NaN,5373.62939453125,NaN,NaN,1981.9208984375,NaN,1037.7486572265625,NaN,NaN,NaN,NaN
Q9UDW1,UQCR10,Cytochrome b-c1 complex subunit 9,811170.4375,2396578,825463.9375,1792631.5,3487937,1130693.75,1801089,1193868.5,1473894.25,1011444.625,2880045.25,869768.375,1569600.375,502271.59375,2423219.25,1888812.25,1162423.375,1133401.5,2514131.5,1443814.125,1848620.875
Q9UDX3,SEC14L4,SEC14-like protein 4,11885.9638671875,10910.26171875,18803.994140625,40272.33203125,19377.58203125,10594.2646484375,15350.9453125,9637.93359375,35917.78125,3217.582763671875,43862.515625,35245.51953125,NaN,6954.94921875,30290.109375,13596.5859375,9797.7255859375,22079.3671875,4533.7724609375,32383.578125,37584.97265625
Q9UDX5,MTFP1,Mitochondrial fission process protein 1,23557.75,60625.59765625,15994.0791015625,36386.04296875,134864.609375,17862.0859375,35229.984375,60135.96875,28442.607421875,31412.392578125,54572.8671875,NaN,30766.416015625,14748.615234375,43427.05078125,40564.86328125,26937.853515625,32237.3046875,41750.37890625,11048.3056640625,9069.44140625
Q9UDY2,TJP2,Tight junction protein ZO-2,40557.625,22774.423828125,40554.3046875,31916.64453125,24823.087890625,22438.37890625,23090.31640625,46918.59765625,53380.00390625,59059.47265625,28486.73046875,82296.4765625,30774.96875,15263.9375,22273.982421875,20403.787109375,13910.4482421875,19764.84765625,8640.9404296875,13505.625,10540.056640625
Q9UDY4,DNAJB4,DnaJ homolog subfamily B member 4,453946.15625,451640.84375,377168.8125,584750,376580.6875,664760.1875,554048.8125,367781.84375,392848.21875,431193.28125,481020.9375,270752.84375,527079.875,658195.0625,534342.6875,577086.0625,537238.5,371126.65625,356882.625,631869.375,373304.53125
Q9UEU0,VTI1B,Vesicle transport through interaction with t-SNAREs homolog 1B,NaN,21967.1875,66980.2421875,49773.51171875,NaN,48657.20703125,NaN,68665.3515625,4507.6689453125,13281.4931640625,15746.419921875,32233.578125,30187.26953125,NaN,NaN,41977.78125,NaN,NaN,NaN,NaN,29068.60546875
Q9UEW3,MARCO,Macrophage receptor MARCO,18847.689453125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20559.025390625,19768.07421875,NaN,22477.396484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9UEW8,STK39,STE20/SPS1-related proline-alanine-rich protein kinase,24663.95703125,6890.88232421875,21171.369140625,22365.2421875,11534.7578125,8731.3427734375,12147.125,16004.11328125,12334.099609375,16850.640625,13124.7890625,29273.65625,7135.5791015625,15251.265625,4585.08935546875,7813.75146484375,8186.26611328125,37521.88671875,4391.9951171875,12997.3583984375,2654.117919921875
Q9UEY8,ADD3,Gamma-adducin,138829.171875,75841.953125,183802,121250.296875,97574.0703125,77695.9921875,68055.859375,137231.15625,152993.34375,235788.875,65363.8046875,340061.1875,66368.296875,38447.94921875,56499.0546875,72839.375,34639.96875,58413.54296875,25126.060546875,33710.73828125,26910.423828125
Q9UF56,FBXL17,F-box/LRR-repeat protein 17,NaN,NaN,NaN,NaN,NaN,NaN,3235.870849609375,NaN,NaN,NaN,NaN,5137.0791015625,NaN,NaN,NaN,NaN,NaN,NaN,1141.0166015625,NaN,1589.0543212890625
Q9UFC0,LRWD1,Leucine-rich repeat and WD repeat-containing protein 1,7686.75439453125,3424.431396484375,4336.0126953125,5852.4267578125,7275.1455078125,2357.94091796875,5278.51171875,5875.255859375,6648.68505859375,6854.46484375,1357.56591796875,13918.39453125,6130.62939453125,3472.89306640625,1369.2171630859375,3456.89501953125,2014.178466796875,2502.12060546875,3780.33154296875,810.5982666015625,3886.275634765625
Q9UFN0,NIPSNAP3A,Protein NipSnap homolog 3A,212031.9375,80279.21875,69318.2734375,68274.2421875,94491.3359375,103419.796875,121577.828125,103915.8203125,67102.515625,139925.234375,73406.984375,157042.28125,78981.09375,78853,80152.078125,101907.2421875,60832.33203125,61296.265625,53618.36328125,24854.64453125,17866.39453125
Q9UG22,GIMAP2,GTPase IMAP family member 2,9059.6875,NaN,1503.5687255859375,NaN,NaN,3762.367431640625,1947.39990234375,1248.5142822265625,3176.58984375,3328.134033203125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9UG56,PISD,"Phosphatidylserine decarboxylase proenzyme, mitochondrial",23536.63671875,34742.76171875,16614.046875,30485.611328125,31805.140625,15872.15625,25413.37109375,28760.60546875,22621.462890625,20947.291015625,20236.46484375,17099.31640625,25053.96484375,43953.640625,26506.6171875,25037.291015625,15767.8076171875,12587.1005859375,18176.98828125,3994.072021484375,11010.83984375
Q9UG63,ABCF2,ATP-binding cassette sub-family F member 2,33800.078125,37883.24609375,36446.10546875,30126.185546875,28792.517578125,38593.55859375,29973.697265625,30494.662109375,31455.669921875,35616.69140625,32228.14453125,39566.6953125,36067.2890625,45109.51171875,35707.4140625,39967.88671875,42651.125,31374.521484375,43658.16015625,38508.2578125,34693.203125
Q9UGC7,MTRF1L,"Peptide chain release factor 1-like, mitochondrial",NaN,NaN,NaN,NaN,14615.71875,NaN,NaN,NaN,NaN,2934.31787109375,NaN,5256.689453125,2074.025390625,NaN,NaN,604.256591796875,NaN,NaN,NaN,NaN,NaN
Q9UGI6,KCNN3,Small conductance calcium-activated potassium channel protein 3,NaN,NaN,6363.17822265625,3873.3662109375,4473.51708984375,NaN,NaN,2654.681884765625,2452.399658203125,6578.5810546875,NaN,5095.283203125,5248.88525390625,NaN,2357.052001953125,NaN,2576.47265625,NaN,NaN,NaN,NaN
Q9UGI8,TES,Testin,58522.046875,4572.58154296875,57850.890625,16148.3564453125,6636.67138671875,16713.111328125,26691.609375,37802.921875,19984.712890625,53611.390625,13042.703125,75745.890625,14572.2822265625,8384.58984375,11315.63671875,13066.8828125,9082.248046875,9589.05859375,5740.8232421875,NaN,3669.572509765625
Q9UGI9,PRKAG3,5'-AMP-activated protein kinase subunit gamma-3,9846.19140625,27765.568359375,17408.40234375,12732.837890625,15698.119140625,23234.72265625,3937.955322265625,15533.2724609375,9874.1474609375,16114.388671875,7283.783203125,6662.2841796875,11516.4140625,18015.55078125,15385.8203125,11656.4541015625,22992.083984375,17934.76171875,19772.580078125,32730.68359375,25117.373046875
Q9UGJ0,PRKAG2,5'-AMP-activated protein kinase subunit gamma-2,NaN,NaN,NaN,NaN,NaN,NaN,8732.1572265625,12470.1787109375,10378.2802734375,14842.501953125,1599.9835205078125,15412.90625,NaN,3520.65185546875,NaN,6355.13232421875,7247.39501953125,NaN,NaN,NaN,NaN
Q9UGJ1,TUBGCP4,Gamma-tubulin complex component 4,11886.9755859375,10170.548828125,17745.181640625,8292.619140625,23554.34765625,25015.451171875,NaN,19788.25,30791.841796875,30516.3828125,17000.162109375,105.60826873779297,30009.52734375,15697.3994140625,8457.5849609375,17045.8671875,364.1626281738281,14084.630859375,9181.5390625,21052.4921875,11937.439453125
Q9UGM3,DMBT1,Deleted in malignant brain tumors 1 protein,NaN,NaN,NaN,4599.55517578125,NaN,NaN,49404.84375,NaN,NaN,4669.9140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2605.88525390625,NaN,17148.828125
Q9UGM5,FETUB,Fetuin-B,32290.5,27011.03125,32097.7734375,32222.33203125,19999.736328125,11475.7138671875,26299.751953125,24051.8046875,39088.98046875,20308.908203125,24579.62109375,60556.6640625,5837.59423828125,12892.0107421875,20973.173828125,14876.9384765625,17125.005859375,32147.34375,12760.91015625,34135.3359375,17776.046875
Q9UGM6,WARS2,"Tryptophan--tRNA ligase, mitochondrial",25703.765625,35565.60546875,17382.03515625,24522.171875,29686.962890625,20347.21875,25464.28515625,20285.525390625,32542.943359375,22117.41015625,22121.828125,16506.60546875,28954.25,19191.8046875,20381.828125,23073.5078125,25350.55078125,16499.669921875,23047.666015625,16568.5859375,21806.318359375
Q9UGP4,LIMD1,LIM domain-containing protein 1,24636.884765625,NaN,13350.9609375,NaN,NaN,62063.84765625,10844.5751953125,35050.43359375,27312.5625,39456.0703125,16377.1142578125,23104.5859375,27562.60546875,27868.134765625,NaN,108783.859375,39244.3828125,NaN,38994.72265625,NaN,26083.74609375
Q9UGP8,SEC63,Translocation protein SEC63 homolog,48686.1953125,30336.923828125,44873.49609375,38705.83984375,27756.06640625,24870.345703125,36411.49609375,52179.76953125,32453.10546875,46945.7734375,20049.044921875,74805.171875,33640.73046875,26143.74609375,24367.326171875,21899.884765625,23355.251953125,23086.083984375,16035.91796875,21568.04296875,18747.12890625
Q9UGR2,ZC3H7B,Zinc finger CCCH domain-containing protein 7B,11926.46484375,8453.3671875,17472.7890625,14628.1396484375,12747.5380859375,13448.3291015625,5683.3427734375,13381.0068359375,8104.74169921875,17801.84375,10650.783203125,23592.05859375,11915.689453125,12318.02734375,11880.6259765625,13375.8095703125,7226.46435546875,8556.380859375,9639.8857421875,NaN,6842.39697265625
Q9UGT4,SUSD2,Sushi domain-containing protein 2,59910.1875,26517.8515625,45098.4921875,29071.333984375,27108.568359375,18128.357421875,13620.0302734375,49813.07421875,54725.296875,58252.16015625,16565.814453125,272280.28125,10965.3837890625,17185.876953125,15458.9716796875,20944.634765625,2810.330322265625,10565.1044921875,4256.51220703125,6899.0947265625,5914.486328125
Q9UGV2,NDRG3,Protein NDRG3,41784.6640625,24032,19211.806640625,36208.890625,NaN,38016.13671875,31866.728515625,31595.943359375,21622.099609375,37514.671875,19785.517578125,41689.73046875,13698.845703125,24228.75,NaN,21381.578125,33240.02734375,20786.517578125,22888.326171875,NaN,29459.53515625
Q9UH62,ARMCX3,Armadillo repeat-containing X-linked protein 3,45273.859375,17544.609375,50096.07421875,39378.35546875,26329.5078125,32962.9140625,40658.82421875,50954.5859375,30696.525390625,38640.3046875,33624.47265625,38366.359375,26282.625,36964.20703125,33475.2734375,42493.87890625,30137.94921875,19420.568359375,25231.232421875,17174.4375,17600.21484375
Q9UH65,SWAP70,Switch-associated protein 70,43216.7578125,22470.857421875,41265.76953125,28352.15234375,32308.55859375,19599.740234375,40678.6875,36257.77734375,27999.556640625,33378.96484375,22063.115234375,84870.2109375,24753.267578125,32142.978515625,25123.8515625,35463.69921875,17951.689453125,10731.7578125,16118.1064453125,28406.43359375,43115.7578125
Q9UH90,FBXO40,F-box only protein 40,11663.4091796875,13229.64453125,12759.314453125,14811.9541015625,17695.162109375,11564.7451171875,15743.3291015625,16135.212890625,11646.8359375,10525.732421875,17946.966796875,8425.2099609375,10187.3291015625,13373.1982421875,10510.2265625,18549.296875,13184.98046875,7610.64453125,7165.38720703125,11362.130859375,6874.548828125
Q9UH99,SUN2,SUN domain-containing protein 2,170561.515625,120911.15625,152565.984375,123888.6796875,110481.2734375,121380.125,131751.78125,146509.546875,179565.34375,181520.71875,128173.578125,257723.0625,142325.875,83597.15625,117306.9140625,86745.71875,71790.125,65436.22265625,108575.8984375,86073.4609375,77921.21875
Q9UHA4,LAMTOR3,Ragulator complex protein LAMTOR3,69478.9453125,30286.318359375,46584.7265625,5455.59521484375,5244.89404296875,60931.84375,50274.94921875,52380.51171875,14824.4970703125,48738.90234375,15360.0390625,33776.97265625,31439.16796875,26164.4765625,53250.875,39841.2578125,50779.3125,42389.03515625,27236.009765625,18040.80859375,28162.5390625
Q9UHB4,NDOR1,NADPH-dependent diflavin oxidoreductase 1,NaN,2818.4462890625,NaN,NaN,3771.236572265625,2882.996826171875,NaN,3964.0498046875,1736.3726806640625,2886.08251953125,NaN,NaN,3513.91552734375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9UHB6,LIMA1,LIM domain and actin-binding protein 1,44576.79296875,27205.90625,84892.6640625,34912.859375,23453.517578125,30290.37890625,28161.09375,48646.4609375,35444.6796875,100301.2890625,15884.783203125,131858.015625,29495.033203125,13647.8486328125,15209.755859375,27137.44140625,8638.0029296875,14376.890625,7639.2158203125,8958.5703125,1456743.25
Q9UHB9,SRP68,Signal recognition particle subunit SRP68,47128.65234375,27646.654296875,39321.20703125,32377.18359375,34238.71875,36443.19140625,35034.30859375,42449.65625,34099.27734375,62440.99609375,25936.57421875,54853.08203125,39090.828125,37147.7734375,33946.60546875,34038.09765625,32660.650390625,32562.83203125,29001.990234375,25098.1484375,26180.69921875
Q9UHC7,MKRN1,E3 ubiquitin-protein ligase makorin-1,2745.12451171875,NaN,4453.921875,NaN,NaN,6283.71337890625,NaN,2137.2919921875,2265.16943359375,4716.6171875,NaN,NaN,2679.136962890625,7957.33251953125,NaN,NaN,5729.48583984375,NaN,NaN,1105.6336669921875,2951.1298828125
Q9UHD1,CHORDC1,Cysteine and histidine-rich domain-containing protein 1,28455.314453125,31368.78125,56531.03125,44390.22265625,40973.65625,35186.6484375,28310.640625,31823.474609375,33678.16796875,41017.91796875,26833.130859375,34319.08203125,34283.6796875,32779.609375,32814.875,25047.349609375,26221.19140625,33950.234375,25669.837890625,33899.65234375,21998.111328125
Q9UHD2,TBK1,Serine/threonine-protein kinase TBK1,38117.3046875,16705.421875,40207.87890625,32762.423828125,15616.1884765625,15467.10546875,19637.767578125,25950.015625,22655.154296875,35084.84765625,15364.84765625,34416.4375,14808.1787109375,8282.05859375,10375.603515625,12804.19921875,5646.9189453125,6512.04541015625,8311.072265625,2991.173095703125,12303.0205078125
Q9UHD8,SEPTIN9,Septin-9,449363.59375,177741.8125,550352.8125,312085.875,239017.546875,180255.765625,280672.9375,352576.25,392664.4375,602782.625,127705.484375,803682.8125,159967.8125,87505.609375,124460.0078125,165590.0625,116863,89681.671875,71783.4375,59512.8828125,75568.15625
Q9UHD9,UBQLN2,Ubiquilin-2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8891.76953125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Q9UHF1,EGFL7,Epidermal growth factor-like protein 7,48919.76953125,NaN,11121.7548828125,46372.46484375,7420.4072265625,NaN,7204.6171875,9278.6552734375,11916.4306640625,43262.22265625,NaN,49634.4453125,2742.861328125,NaN,NaN,72089.375,NaN,21027.701171875,NaN,NaN,NaN
Q9UHG3,PCYOX1,Prenylcysteine oxidase 1,663063.4375,729347.0625,730443.0625,812026.4375,863943.6875,923188.3125,650341.125,739782.1875,808410.9375,936319.25,846148.75,900770.75,638221.75,918545,803069.5,714662.375,1183801.875,878674.375,579053.875,1251671.75,1067440
Q9UHI6,DDX20,Probable ATP-dependent RNA helicase DDX20,NaN,1916.819091796875,1020.0298461914062,1539.568115234375,NaN,1216.3719482421875,NaN,105601.859375,1934.9210205078125,5464.95654296875,NaN,7788.0703125,12949.767578125,3815.1513671875,NaN,2384.670654296875,NaN,NaN,398.4314880371094,4291.29541015625,3570.589111328125
Q9UHJ6,SHPK,Sedoheptulokinase,95449.5078125,6630.93310546875,157443.78125,95406.984375,39463.0390625,32788.015625,35894.859375,86190.3515625,48503.6796875,85813.53125,71587.890625,196306.65625,17135.099609375,21286.259765625,28900.619140625,46550.6171875,NaN,8338.9482421875,2549.5048828125,24598.396484375,8205.908203125
Q9UHL4,DPP7,Dipeptidyl peptidase 2,80261.4375,30642.634765625,84724.453125,34821.71484375,27771.12890625,47712.078125,58239.92578125,23586.66015625,43593.6640625,62129.90625,31996.080078125,102445.2890625,29667.908203125,20305.630859375,25889.236328125,34942.03125,43247.60546875,32010.662109375,18835.701171875,8283.4794921875,11767.8759765625
Q9UHN1,POLG2,"DNA polymerase subunit gamma-2, mitochondrial",24892.08984375,12346.08203125,33382.67578125,15681.7333984375,21393.513671875,18427.96875,23480.708984375,27673.720703125,28113.787109375,26325.49609375,16569.625,27984.7265625,29023.830078125,24550.509765625,18074.82421875,14427.18359375,8406.919921875,24015.416015625,32409.59765625,22052.853515625,NaN
Q9UHP3,USP25,Ubiquitin carboxyl-terminal hydrolase 25,8657.02734375,2967.36279296875,11995.458984375,8834.294921875,8836.9365234375,10602.037109375,3869.53955078125,7887.0712890625,8657.7197265625,10244.9140625,NaN,8670.2333984375,11501.3876953125,6503.20849609375,5497.6875,12237.767578125,4192.35693359375,NaN,4224.10986328125,7099.0048828125,2834.50244140625
Q9UHP9,SMPX,Small muscular protein,116028.09375,115432.515625,81938.7421875,154551.21875,210271.359375,323370.65625,141869.0625,131747.625,75020.1875,81978.9609375,226526.453125,13520.376953125,139146.359375,221297.796875,130006.71875,170245.625,186646.078125,89830.65625,181848.625,130259.6015625,85903.453125
Q9UHQ4,BCAP29,B-cell receptor-associated protein 29,51742.16796875,86454.984375,43853.46484375,80492.125,64797.6171875,72602.203125,59612.0703125,67633.890625,51641.73828125,76233.875,60802.92578125,95553.7890625,78860.75,102784.734375,77481.5546875,56796.00390625,80280.5859375,61255.6953125,73341.828125,105989.1953125,69203.109375
